time_3,time_6,time_9,time_12,time_16,time_32,time_64,time_128
0.5975395430579965,0.0447427293064877,0.009009009009009009,0.08089887640449438,0.013513513513513514,0.0472972972972973,0.0,0.1292372881355932
0.699288256227758,0.5017605633802817,0.07142857142857142,0.4244604316546763,0.21493624772313297,0.3717948717948718,0.40293040293040294,0.45340501792114696
0.6449787835926449,0.6262203626220363,0.051908396946564885,0.24383164005805516,0.42857142857142855,0.4890829694323144,0.5194244604316547,0.4821173104434907
0.7611111111111111,0.7714681440443213,0.06456241032998565,0.19801980198019803,0.607898448519041,0.6458036984352774,0.6610644257703081,0.6222222222222222
0.7308743169398907,0.8145695364238411,0.05457227138643068,0.21594202898550724,0.6442307692307693,0.6844319775596073,0.6968449931412894,0.6248313090418354
0.759020618556701,0.8065739570164349,0.051560379918588875,0.07713125845737483,0.783068783068783,0.5817782656421515,0.656,0.5276073619631901
0.821969696969697,0.8084054388133498,0.056910569105691054,0.06224627875507442,0.6685979142526072,0.6146458583433373,0.6358839050131926,0.479020979020979
0.8463508322663252,0.8120300751879699,0.045020463847203276,0.014986376021798364,0.6424452133794695,0.5849282296650717,0.5787348586810229,0.4658018867924528
0.7174163783160323,0.8011976047904191,0.04884318766066838,0.0025974025974025974,0.5172786177105831,0.46851654215581645,0.38809831824062097,0.3908685968819599
0.8082191780821918,0.825925925925926,0.04411764705882353,0.2831541218637993,0.537746806039489,0.5219976218787158,0.3484848484848485,0.42193087008343266
0.7736720554272517,0.7662624035281147,0.0399002493765586,0.31746031746031744,0.5346420323325635,0.4994388327721661,0.38149556400506973,0.4041331802525832
0.6913183279742765,0.7588294651866802,0.030267753201396973,0.3617021276595745,0.45658835546475995,0.4536842105263158,0.34665099882491185,0.3670212765957447
0.8110749185667753,0.7524950099800399,0.03766707168894289,0.3853211009174312,0.46943231441048033,0.4542553191489362,0.30514705882352944,0.36223929747530187
0.8010309278350516,0.7953629032258065,0.03691639522258415,0.3391752577319588,0.4107883817427386,0.4040609137055838,0.22633297062023938,0.309989701338826
0.6454720616570327,0.7154471544715447,0.04597701149425287,0.31054131054131057,0.3488593155893536,0.33550792171481825,0.22489539748953974,0.28209934395501407
0.4888888888888889,0.5516693163751988,0.045220966084275435,0.3096836049856184,0.34506353861192574,0.32252085264133457,0.22325102880658437,0.270544783010157
0.4463917525773196,0.5953177257525084,0.04196519959058342,0.32086614173228345,0.32300469483568073,0.3175614194722475,0.2443298969072165,0.2874306839186691
0.408,0.5211155378486055,0.04339250493096647,0.28107074569789675,0.296094459582198,0.2896368467670505,0.22690763052208834,0.2655109489051095
0.2834123222748815,0.525,0.03386641580432737,0.29916123019571295,0.3057491289198606,0.30017152658662094,0.25890279114533205,0.28520814880425155
0.30335097001763667,0.5937266616878267,0.029991431019708654,0.27955133735979293,0.31265508684863524,0.3063209076175041,0.2420494699646643,0.26639344262295084
0.3269709543568465,0.6197802197802198,0.03786008230452675,0.3125512715340443,0.3330638641875505,0.3328125,0.2941666666666667,0.2744795682343871
0.7837370242214533,0.7178729689807977,0.037489102005231034,0.36833192209991533,0.3502377179080824,0.3492442322991249,0.31095406360424027,0.3051261187957689
0.696763202725724,0.7202595529920692,0.029812606473594547,0.33278145695364236,0.3226053639846743,0.3462414578587699,0.3055555555555556,0.2889944576405384
0.6749146757679181,0.7244475138121547,0.021922428330522766,0.3409090909090909,0.3354792560801145,0.34186211798152094,0.2722602739726027,0.2879019908116386
0.8337850045167118,0.7560975609756098,0.04081632653061224,0.36272727272727273,0.36863711001642036,0.3556992724333064,0.276937618147448,0.30560271646859083
0.7654530059271804,0.6746411483253588,0.03583617747440273,0.38262322472848787,0.4351924587588374,0.4069767441860465,0.3157439446366782,0.33573141486810554
0.8165374677002584,0.5587855297157622,0.03345070422535211,0.38945578231292516,0.5086887835703001,0.47035573122529645,0.40463458110516937,0.3674603174603175
0.8492129246064622,0.6021947873799726,0.033807829181494664,0.40465918895599656,0.5598393574297189,0.5411954765751211,0.4855595667870036,0.3934959349593496
0.8275290215588723,0.6855563234277816,0.042922374429223746,0.4740608228980322,0.5929853181076672,0.5791217895608948,0.5611577964519141,0.41430948419301167
0.896969696969697,0.719044170890659,0.03260869565217391,0.48419150858175247,0.63019508057676,0.5708298407376362,0.488909426987061,0.3935810810810811
0.8034901365705615,0.7210242587601078,0.041117145073700546,0.4191343963553531,0.5567846607669616,0.5018261504747992,0.41268598277212215,0.33185185185185184
0.7418478260869565,0.739021329987453,0.03455425017277125,0.34589502018842533,0.5006544502617801,0.47908496732026146,0.31003460207612454,0.2840079628400796
0.7081117021276596,0.71712158808933,0.0455820476858345,0.290144727773949,0.5109199205823958,0.48464619492656874,0.20492957746478874,0.2731640356897735
0.6252955082742316,0.6131343283582089,0.03889886295631358,0.2621184919210054,0.5077288941736029,0.5076923076923077,0.24850299401197604,0.24610778443113773
0.6607252612169637,0.6604215456674473,0.04002501563477173,0.30493827160493825,0.49366324683162344,0.5129440096327513,0.23666038920276208,0.2832512315270936
0.6467836257309941,0.49972870320130225,0.0329538645895746,0.3557692307692308,0.4976608187134503,0.5235876528829354,0.21765417170495768,0.20224719101123595
0.7498628634119583,0.6041179223210108,0.021505376344086023,0.4134014764338444,0.5805727119595733,0.5614430665163472,0.39484240687679084,0.23204419889502761
0.7743128964059197,0.5941845764854614,0.016604177825388325,0.32796564680622653,0.5352187833511206,0.5456989247311828,0.04479222881813276,0.17502668089647813
0.731,0.6210653753026635,0.02009273570324575,0.35644581407293274,0.5704800817160368,0.5337768679631525,0.0640495867768595,0.15792154865002547
0.6532926297426952,0.6078813889972688,0.018336314847942754,0.2595591542959964,0.49933362949800086,0.45669642857142856,0.09333937471681016,0.15302491103202848
0.6000777302759425,0.5175341454411222,0.00777000777000777,0.26985981308411217,0.48370830100853374,0.42445482866043616,0.08486507626124365,0.13159937888198758
0.5515245079120031,0.5968349660889224,0.009585889570552147,0.25996131528046423,0.49343122102009274,0.40038684719535783,0.1078355314197052,0.14335260115606938
0.33505535055350555,0.577922077922078,0.019744058500914076,0.24300441826215022,0.47711461003295497,0.40763863385971355,0.11271249076127125,0.13922651933701657
0.31002689204763734,0.530703386676591,0.019091256204658267,0.2269449715370019,0.40914285714285714,0.38340978593272174,0.09830377794911334,0.1282248748556026
0.36713686618375907,0.5503934057699513,0.012514220705346985,0.19725295688668448,0.42195214584124574,0.4232238349885409,0.08672294704528012,0.12294140176177709
0.5669348939283102,0.5413147264047007,0.013348164627363738,0.2619402985074627,0.3790922619047619,0.3788217747949292,0.07539384846211553,0.12570145903479238
0.6786948176583494,0.7035195103289977,0.009838646202282565,0.2549721559268099,0.4554377699254024,0.4314580031695721,0.14621513944223108,0.16772908366533865
0.6831530139103554,0.7864341085271318,0.012067578439259855,0.2379421221864952,0.45800316957210774,0.42788268380875855,0.17256817256817256,0.22718052738336714
0.8547637490317583,0.7878321139776665,0.01609657947686117,0.2375801282051282,0.44435643564356436,0.38535414165666265,0.07000407000407001,0.16606060606060605
0.8733333333333333,0.7929292929292929,0.03353783231083845,0.23030303030303031,0.4280561122244489,0.378989898989899,0.11575031004547334,0.16946377404830126
0.8688524590163934,0.8250850018889309,0.027693639117265252,0.23873684210526316,0.4470158343483557,0.4314297624010004,0.08068033144352377,0.22506393861892582
0.7399442453205894,0.8340559716200237,0.03331945022907122,0.27591836734693875,0.48032128514056227,0.4531377343113284,0.11784511784511785,0.24620434961017645
0.7185336048879837,0.8008849557522124,0.027704485488126648,0.26830318690783805,0.4608006672226856,0.4686706181202371,0.07000443066016837,0.2614125753660637
0.8008510638297872,0.8335388409371147,0.027571115973741796,0.2185576077396658,0.502134927412468,0.46765734265734266,0.06852343059239611,0.2531426094495015
0.8401240035429584,0.8174291938997821,0.024977293369663943,0.16371077762619374,0.4881537773804202,0.45661896243291594,0.0657834627683874,0.23545210384959714
0.8176845943482224,0.7666666666666667,0.030927835051546393,0.1475563909774436,0.48385608856088563,0.45269016697588127,0.08396226415094339,0.24779172477917247
0.7845876520955385,0.7830569251456746,0.036053130929791274,0.1682509505703422,0.5589622641509434,0.5338381448177946,0.18385864374403058,0.29924242424242425
0.7150075795856493,0.77294921875,0.02920081967213115,0.2792607802874743,0.5642601126472094,0.5252422233554309,0.11786085150571132,0.31336405529953915
0.7157258064516129,0.7308823529411764,0.034133333333333335,0.30026246719160105,0.5944820406038521,0.5840336134453782,0.3074468085106383,0.35649867374005306
0.6784979423868313,0.7186440677966102,0.02502844141069397,0.3066143497757848,0.5832420591456736,0.5670900055218111,0.17052512704686618,0.3599330357142857
0.7259806708357021,0.6668309512074914,0.02089378990133488,0.29264118653736454,0.5101237345331834,0.5365853658536586,0.21626297577854672,0.39460080413555426
0.7505882352941177,0.7196209587513935,0.028255528255528257,0.2315151515151515,0.5254437869822485,0.5332933413317337,0.1492354740061162,0.4062119366626066
0.7482428115015974,0.724502487562189,0.024113475177304965,0.21188811188811188,0.49318801089918257,0.5138983050847458,0.08226950354609928,0.363890832750175
0.6100073583517293,0.7278958190541467,0.011380880121396054,0.15568862275449102,0.3497465604634323,0.3836705202312139,0.036418816388467376,0.28465530022238694
0.6232771822358346,0.657608695652174,0.02533783783783784,0.08759124087591241,0.4107142857142857,0.37789799072642966,0.06042553191489362,0.25588697017268447
0.4946969696969697,0.5455840455840456,0.012488849241748439,0.08505154639175258,0.4093567251461988,0.3049155145929339,0.03491495076096687,0.1907514450867052
0.5449654112221368,0.6039970392301999,0.01147396293027361,0.11946902654867257,0.45158526135389887,0.375,0.0586145648312611,0.17054263565891473
0.5144747725392886,0.7054852320675106,0.009624639076034648,0.12118320610687022,0.40186915887850466,0.3576158940397351,0.09073359073359073,0.19871205151793928
0.4959928762243989,0.6217320261437909,0.01303538175046555,0.1005586592178771,0.30490018148820325,0.21281138790035586,0.09226467847157502,0.18744394618834082
0.6707663197729423,0.6555839727195226,0.0068560235063663075,0.16245136186770429,0.3707052441229656,0.2922794117647059,0.0979431929480901,0.18477251624883936
0.5546296296296296,0.6672077922077922,0.016227180527383367,0.23618090452261306,0.4513888888888889,0.36398467432950193,0.12449392712550607,0.2373046875
0.5105407882676444,0.7308730873087309,0.01791359325605901,0.18992654774396642,0.3753910323253389,0.3182751540041068,0.12526315789473685,0.22030456852791877
0.6680805938494168,0.6445672191528545,0.022779043280182234,0.1951501154734411,0.35926773455377575,0.3076049943246311,0.21461716937354988,0.2519422863485017
0.6710526315789473,0.6299694189602446,0.01903553299492386,0.2397003745318352,0.37330037082818296,0.31467661691542287,0.16983523447401774,0.26081582200247216
0.4650145772594752,0.6376262626262627,0.02666666666666667,0.1762114537444934,0.3565217391304348,0.319060773480663,0.2429210134128167,0.2927864214992928
0.7431340872374798,0.7044817927170869,0.014492753623188406,0.2180327868852459,0.48717948717948717,0.35318559556786705,0.35081967213114756,0.3717532467532468
0.7647058823529411,0.8199052132701422,0.01680672268907563,0.2745762711864407,0.5132890365448505,0.4178628389154705,0.3190394511149228,0.4065180102915952
0.5179584120982986,0.7931654676258992,0.014198782961460446,0.25193798449612403,0.49063670411985016,0.4022346368715084,0.2698412698412698,0.3903846153846154
0.6400862068965517,0.7233201581027668,0.0117096018735363,0.1118421052631579,0.43736730360934184,0.3572984749455338,0.12814645308924486,0.3076923076923077
0.5821256038647343,0.5782312925170068,0.008875739644970414,0.08064516129032258,0.457286432160804,0.3136842105263158,0.06779661016949153,0.3342618384401114
0.3125,0.41192411924119243,0.01098901098901099,0.0,0.34306569343065696,0.19221967963386727,0.0,0.25609756097560976
